Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000090194.1	0	0	0	0	0	0
ENSMUSG00000090199.1	0	0	0	0	0	0
ENSMUSG00000090200.1	0	0	0	0	0	0
ENSMUSG00000090203.1	0	0	0	0	0	0
ENSMUSG00000090207.2	11	2	0	7	7	6
ENSMUSG00000090208.1	0	0	0	0	0	0
ENSMUSG00000090211.2	0	0	0	0	0	0
ENSMUSG00000090212.1	0	0	0	0	0	0
ENSMUSG00000090214.7	0	0	0	0	0	0
ENSMUSG00000090216.1	0	0	0	1	0	0
ENSMUSG00000090217.1	0	0	0	0	0	0
ENSMUSG00000090220.1	0	0	0	0	0	0
ENSMUSG00000090226.1	0	0	0	0	0	0
ENSMUSG00000090227.1	0	0	0	0	0	0
ENSMUSG00000090230.1	0	0	0	0	0	0
ENSMUSG00000090232.1	0	0	0	0	0	0
ENSMUSG00000090235.1	0	2	6	7	7	15
ENSMUSG00000090237.1	0	0	0	0	0	0
ENSMUSG00000090244.1	0	0	0	0	0	0
ENSMUSG00000090246.1	0	1	1	0	4	4
ENSMUSG00000090248.1	0	0	0	0	0	0
ENSMUSG00000090249.8	0	0	0	0	0	0
ENSMUSG00000090252.1	0	0	0	0	0	0
ENSMUSG00000090254.7	0	0	0	0	0	0
ENSMUSG00000090255.7	0	0	0	0	0	0
ENSMUSG00000090257.1	0	0	0	0	0	0
ENSMUSG00000090260.1	0	0	0	0	0	0
ENSMUSG00000090263.1	0	0	1	1	1	9
ENSMUSG00000090270.1	0	0	0	3	0	0
ENSMUSG00000090284.2	0	0	0	0	0	0
ENSMUSG00000090293.1	0	0	2	0	0	0
ENSMUSG00000090307.7	0	0	0	0	0	0
ENSMUSG00000090322.1	0	0	0	0	0	0
ENSMUSG00000090327.1	0	0	0	0	0	0
ENSMUSG00000090329.1	0	0	0	0	0	0
ENSMUSG00000090330.2	35	95	57	104	80	29
ENSMUSG00000090357.1	0	0	0	0	0	0
ENSMUSG00000090358.1	0	0	0	1	1	0
ENSMUSG00000090370.3	2	34	23	23	31	27
ENSMUSG00000090374.1	0	0	1	0	2	0
ENSMUSG00000090386.9	0	0	0	0	0	0
ENSMUSG00000090387.1	0	0	0	0	0	0
ENSMUSG00000090397.1	0	0	0	0	0	1
ENSMUSG00000090399.1	76	74	77	72	42	51
ENSMUSG00000090406.1	0	0	0	0	0	0
ENSMUSG00000090427.1	0	0	0	0	0	0
ENSMUSG00000090457.2	0	0	0	0	0	0
ENSMUSG00000090458.1	0	0	0	0	0	0
ENSMUSG00000090459.1	8	11	0	2	3	0
ENSMUSG00000090464.1	0	0	0	0	0	0
ENSMUSG00000090500.1	0	0	0	0	0	0
ENSMUSG00000090534.1	8	0	3	5	6	10
ENSMUSG00000090558.1	0	0	0	0	0	0
ENSMUSG00000090561.2	0	14	4	0	1	0
ENSMUSG00000090564.8	7	19	7	9	14	13
ENSMUSG00000090565.7	0	0	0	0	0	0
ENSMUSG00000090570.1	0	0	0	0	0	0
ENSMUSG00000090576.2	10	0	1	3	0	9
ENSMUSG00000090582.1	0	0	0	0	0	0
ENSMUSG00000090585.8	0	0	0	0	0	0
ENSMUSG00000090589.1	0	0	0	0	0	0
ENSMUSG00000090608.1	0	0	0	0	0	0
ENSMUSG00000090638.1	0	0	0	0	0	0
ENSMUSG00000090642.2	0	0	0	0	0	0
ENSMUSG00000090692.1	0	0	0	0	0	0
ENSMUSG00000090706.1	0	0	0	0	0	0
ENSMUSG00000090708.1	0	0	0	0	0	0
ENSMUSG00000090709.1	0	0	0	0	1	0
ENSMUSG00000090722.7	47	15	43	44	16	31
ENSMUSG00000090724.1	3	9	0	4	4	3
ENSMUSG00000090732.1	0	0	0	0	0	0
ENSMUSG00000090758.1	0	0	0	0	0	0
ENSMUSG00000090761.1	0	0	0	0	0	0
ENSMUSG00000090778.1	0	0	0	0	1	0
ENSMUSG00000090779.1	0	0	3	3	3	0
ENSMUSG00000090785.1	0	0	0	0	0	0
ENSMUSG00000090839.1	0	0	0	0	0	0
ENSMUSG00000090860.1	0	0	0	0	0	0
ENSMUSG00000090861.1	0	0	0	0	4	0
ENSMUSG00000090873.1	0	0	0	0	0	0
ENSMUSG00000090907.1	0	0	0	0	0	0
ENSMUSG00000090925.2	1	0	2	1	3	0
ENSMUSG00000090936.2	0	7	0	2	0	4
ENSMUSG00000090952.2	37	64	57	110	74	106
ENSMUSG00000090964.1	0	0	0	0	0	0
ENSMUSG00000090965.1	0	0	0	0	0	0
ENSMUSG00000090990.1	0	0	0	0	0	0
ENSMUSG00000091021.1	0	0	0	0	0	0
ENSMUSG00000091050.1	20	0	2	15	23	23
ENSMUSG00000091061.1	0	0	0	0	0	0
ENSMUSG00000091078.1	0	0	0	0	0	0
ENSMUSG00000091079.1	0	0	0	0	0	0
ENSMUSG00000091102.1	0	0	0	0	0	0
ENSMUSG00000091133.1	139	92	82	128	141	136
ENSMUSG00000091147.1	0	0	0	0	0	0
ENSMUSG00000091154.2	0	0	0	3	1	3
ENSMUSG00000091160.1	0	0	0	0	0	0
ENSMUSG00000091165.1	0	0	0	0	0	0
ENSMUSG00000091172.1	0	0	0	0	0	0
ENSMUSG00000091177.2	0	10	3	0	0	0
ENSMUSG00000091184.1	0	9	0	3	1	0
ENSMUSG00000091192.1	0	0	0	0	0	0
ENSMUSG00000091237.1	0	0	0	0	0	0
ENSMUSG00000091238.1	0	0	0	0	0	0
ENSMUSG00000091272.2	13	0	0	0	0	0
ENSMUSG00000091280.1	0	0	0	0	0	0
ENSMUSG00000091283.1	0	0	0	0	0	0
ENSMUSG00000091329.2	0	0	5	0	1	0
ENSMUSG00000091351.1	0	0	0	0	0	0
ENSMUSG00000091370.1	0	0	0	0	0	0
ENSMUSG00000091378.1	0	0	0	0	0	0
ENSMUSG00000091390.1	0	0	0	0	0	0
ENSMUSG00000091393.1	0	0	0	0	0	0
ENSMUSG00000091412.1	0	0	0	0	0	0
ENSMUSG00000091422.8	0	0	0	0	0	0
ENSMUSG00000091425.1	0	0	0	0	1	0
ENSMUSG00000091430.1	0	0	0	0	0	0
ENSMUSG00000091438.1	0	0	0	0	0	0
ENSMUSG00000091443.1	0	0	0	0	0	0
ENSMUSG00000091457.1	0	0	0	0	0	0
ENSMUSG00000091475.2	23	4	11	23	31	33
ENSMUSG00000091479.1	0	0	0	0	0	0
ENSMUSG00000091492.1	0	0	0	0	0	0
ENSMUSG00000091509.7	32	9	25	32	5	29
ENSMUSG00000091510.4	32	0	10	3	3	8
ENSMUSG00000091514.2	0	0	0	7	3	2
ENSMUSG00000091523.1	7	0	3	3	2	0
ENSMUSG00000091526.2	0	0	6	0	0	0
ENSMUSG00000091542.1	9	0	0	0	0	8
ENSMUSG00000091558.1	0	0	0	0	0	0
ENSMUSG00000091562.3	116	164	202	200	90	116
ENSMUSG00000091575.2	0	0	0	0	0	0
ENSMUSG00000091583.1	0	0	0	0	0	0
ENSMUSG00000091587.1	0	0	2	0	0	0
ENSMUSG00000091623.1	12	26	11	44	25	62
ENSMUSG00000091659.1	0	0	0	0	0	0
ENSMUSG00000091661.2	0	0	1	3	4	1
ENSMUSG00000091686.1	0	0	0	0	0	0
ENSMUSG00000091709.1	10	0	0	0	1	0
ENSMUSG00000091745.1	0	0	0	0	0	1
ENSMUSG00000091816.1	0	0	0	0	0	0
ENSMUSG00000091849.7	0	0	0	0	0	0
ENSMUSG00000091864.1	0	0	0	0	0	0
ENSMUSG00000091881.1	0	0	0	0	0	0
ENSMUSG00000091890.2	0	0	0	1	1	5
ENSMUSG00000091906.2	0	0	0	0	0	0
ENSMUSG00000091908.7	0	9	1	4	1	0
ENSMUSG00000091947.1	0	0	0	0	0	0
ENSMUSG00000091968.1	0	0	0	0	0	0
ENSMUSG00000091985.1	10	30	9	8	4	3
ENSMUSG00000091993.2	0	11	0	0	0	0
ENSMUSG00000091994.2	50	54	23	61	26	34
ENSMUSG00000092006.1	0	0	0	0	0	0
ENSMUSG00000092042.1	0	0	0	0	0	0
ENSMUSG00000092066.1	0	0	0	0	0	0
ENSMUSG00000092071.1	0	0	0	0	0	0
ENSMUSG00000092085.1	0	0	0	0	0	0
ENSMUSG00000092090.2	0	0	0	5	2	2
ENSMUSG00000092092.1	0	0	0	0	0	0
ENSMUSG00000092103.2	0	0	0	0	0	0
ENSMUSG00000092131.1	0	0	0	5	0	0
ENSMUSG00000092134.1	0	0	0	0	2	0
ENSMUSG00000092171.1	0	0	0	0	0	0
ENSMUSG00000092176.1	298	360	240	361	302	387
ENSMUSG00000092178.2	0	0	0	0	0	0
ENSMUSG00000092182.1	0	0	0	0	0	0
ENSMUSG00000092183.1	0	9	4	5	1	6
ENSMUSG00000092185.1	0	0	0	0	0	0
ENSMUSG00000092187.1	4	0	2	4	1	0
ENSMUSG00000092188.1	0	0	0	0	0	0
ENSMUSG00000092190.1	0	0	0	0	0	0
ENSMUSG00000092196.2	0	0	0	0	0	0
ENSMUSG00000092201.7	0	0	0	0	0	0
ENSMUSG00000092203.7	1059	1362	906	1694	1503	1895
ENSMUSG00000092218.1	4	41	9	12	20	11
ENSMUSG00000092219.1	0	0	0	0	0	0
ENSMUSG00000092220.1	0	0	0	0	0	0
ENSMUSG00000092222.1	0	0	0	0	0	0
ENSMUSG00000092239.1	0	0	0	0	0	0
ENSMUSG00000092241.1	0	0	0	5	0	2
ENSMUSG00000092242.1	0	0	0	0	0	0
ENSMUSG00000092250.1	0	0	0	0	0	0
ENSMUSG00000092255.1	0	0	0	0	0	0
ENSMUSG00000092258.2	0	0	0	0	0	0
ENSMUSG00000092266.1	0	0	0	0	0	0
ENSMUSG00000092267.1	0	0	0	0	0	1
ENSMUSG00000092268.1	0	0	0	0	0	0
ENSMUSG00000092272.1	0	0	0	0	0	0
ENSMUSG00000092274.2	1247	740	1097	1081	920	631
ENSMUSG00000092275.1	0	0	1	5	2	0
ENSMUSG00000092276.2	0	0	0	0	0	0
ENSMUSG00000092283.1	0	0	0	0	0	0
ENSMUSG00000092286.1	0	0	0	0	0	0
ENSMUSG00000092309.2	0	0	0	0	0	0
ENSMUSG00000092323.1	0	0	0	0	0	0
ENSMUSG00000092338.1	0	0	0	0	0	0
ENSMUSG00000092341.2	11780	11395	10958	9353	6370	8119
ENSMUSG00000092346.1	0	0	0	0	0	0
ENSMUSG00000092349.1	139	170	149	299	152	325
ENSMUSG00000092353.1	0	0	0	0	0	0
ENSMUSG00000092354.7	93	93	102	124	133	90
ENSMUSG00000092364.2	0	0	0	0	0	0
ENSMUSG00000092365.2	6	0	0	1	2	12
ENSMUSG00000092368.1	0	36	20	17	28	38
ENSMUSG00000092369.1	0	0	0	0	0	0
ENSMUSG00000092371.1	0	0	0	0	0	0
ENSMUSG00000092373.1	0	0	0	0	0	0
ENSMUSG00000092375.1	0	0	0	0	0	0
ENSMUSG00000092381.1	0	0	3	5	0	2
ENSMUSG00000092384.7	10	0	4	1	1	4
ENSMUSG00000092386.1	0	0	0	0	0	0
ENSMUSG00000092389.2	0	0	0	0	0	0
ENSMUSG00000092392.1	0	0	0	0	0	0
ENSMUSG00000092395.1	0	0	0	0	0	0
ENSMUSG00000092397.7	0	0	0	0	0	0
ENSMUSG00000092399.1	0	0	0	0	0	0
ENSMUSG00000092402.1	0	0	0	0	0	0
ENSMUSG00000092404.2	0	0	0	0	0	0
ENSMUSG00000092405.1	0	0	0	0	0	0
ENSMUSG00000092412.1	80	74	77	95	79	91
ENSMUSG00000092415.1	0	0	0	0	0	0
ENSMUSG00000092418.1	0	0	0	0	0	0
ENSMUSG00000092448.1	0	0	0	0	0	0
ENSMUSG00000092455.1	0	0	0	0	0	0
ENSMUSG00000092469.1	0	0	0	0	0	0
ENSMUSG00000092474.1	0	0	0	0	0	0
ENSMUSG00000092482.1	0	0	0	1	0	0
ENSMUSG00000092483.1	0	0	0	0	0	0
ENSMUSG00000092492.1	0	0	0	0	0	0
ENSMUSG00000092494.1	0	0	0	0	0	0
ENSMUSG00000092495.1	0	0	0	0	0	0
ENSMUSG00000092499.1	0	0	0	0	0	0
ENSMUSG00000092500.1	0	0	0	0	0	0
ENSMUSG00000092503.1	0	0	0	0	0	0
ENSMUSG00000092509.1	0	7	0	0	4	0
ENSMUSG00000092515.8	0	0	0	0	0	0
ENSMUSG00000092522.1	0	0	0	0	0	0
ENSMUSG00000092525.1	0	0	4	0	0	0
ENSMUSG00000092536.2	0	0	0	0	0	0
ENSMUSG00000092539.1	0	0	0	0	0	0
ENSMUSG00000092545.7	0	0	0	0	0	0
ENSMUSG00000092550.2	0	0	0	0	0	0
ENSMUSG00000092559.1	0	0	0	0	0	0
ENSMUSG00000092564.1	83	117	99	176	78	156
ENSMUSG00000092569.1	108	147	67	109	69	90
ENSMUSG00000092570.7	0	0	0	0	0	0
ENSMUSG00000092576.3	0	0	0	0	0	0
ENSMUSG00000092578.1	0	0	0	0	0	0
ENSMUSG00000092581.1	0	0	0	0	0	0
ENSMUSG00000092591.1	0	0	0	0	0	0
ENSMUSG00000092593.1	3	6	0	0	1	3
ENSMUSG00000092595.1	1896	2269	1764	2458	2187	2152
ENSMUSG00000092596.1	0	0	0	1	0	0
ENSMUSG00000092599.1	0	0	0	0	0	0
ENSMUSG00000092600.1	0	0	0	0	0	0
ENSMUSG00000092602.1	0	0	0	0	1	0
ENSMUSG00000092604.1	0	7	4	0	2	3
ENSMUSG00000092625.2	0	0	0	0	1	0
ENSMUSG00000092626.1	11	0	2	2	5	0
ENSMUSG00000092627.2	280	204	211	350	263	305
ENSMUSG00000093378.2	0	0	0	0	0	0
ENSMUSG00000093380.1	0	0	0	0	0	0
ENSMUSG00000093383.1	0	0	0	0	0	0
ENSMUSG00000093386.1	0	0	0	0	0	0
ENSMUSG00000093387.1	0	2	0	0	0	0
ENSMUSG00000093390.1	0	0	5	0	0	2
ENSMUSG00000093394.1	0	27	6	14	10	5
ENSMUSG00000093400.1	0	0	0	0	0	0
ENSMUSG00000093405.1	14	21	26	28	14	59
ENSMUSG00000093410.1	0	0	0	0	0	0
ENSMUSG00000093424.3	8	17	11	3	6	26
ENSMUSG00000093436.6	0	0	0	0	0	0
ENSMUSG00000093452.3	0	0	0	0	1	0
ENSMUSG00000093458.1	0	0	0	0	0	0
ENSMUSG00000093460.9	0	0	0	4	0	1
ENSMUSG00000093465.1	0	0	0	0	0	0
ENSMUSG00000093467.1	0	0	0	0	0	0
ENSMUSG00000093472.1	0	0	0	0	0	0
ENSMUSG00000093479.1	0	0	0	0	0	0
ENSMUSG00000093482.8	0	0	0	0	0	0
ENSMUSG00000093483.1	479	420	261	420	364	335
ENSMUSG00000093489.1	29	0	10	29	12	12
ENSMUSG00000093497.1	0	0	0	0	0	0
ENSMUSG00000093502.2	0	0	0	0	0	0
ENSMUSG00000093507.1	4	0	2	4	1	4
ENSMUSG00000093511.1	0	0	0	0	0	0
ENSMUSG00000093514.3	19	3	9	27	14	10
ENSMUSG00000093516.1	0	0	4	0	1	5
ENSMUSG00000093528.1	0	0	0	0	0	0
ENSMUSG00000093535.1	0	0	0	0	0	0
ENSMUSG00000093538.2	0	0	0	0	0	0
ENSMUSG00000093540.2	0	0	0	0	0	0
ENSMUSG00000093551.1	0	0	0	0	0	0
ENSMUSG00000093553.1	18	4	0	1	0	1
ENSMUSG00000093556.1	0	0	0	0	0	0
ENSMUSG00000093557.1	0	0	0	0	0	0
ENSMUSG00000093559.1	0	0	0	0	1	0
ENSMUSG00000093565.1	0	19	1	3	2	5
ENSMUSG00000093568.1	0	0	0	0	0	0
ENSMUSG00000093570.3	0	0	0	0	0	0
ENSMUSG00000093573.1	23	91	70	87	67	81
ENSMUSG00000093577.1	0	0	3	5	1	4
ENSMUSG00000093579.1	0	0	0	0	0	0
ENSMUSG00000093587.2	0	0	0	0	0	0
ENSMUSG00000093590.1	0	0	0	0	0	0
ENSMUSG00000093594.1	48	170	95	76	60	92
ENSMUSG00000093598.1	0	0	0	0	0	0
ENSMUSG00000093606.1	0	0	1	2	2	2
ENSMUSG00000093616.1	0	0	4	1	0	0
ENSMUSG00000093617.1	0	0	4	4	1	5
ENSMUSG00000093619.1	0	0	0	0	0	0
ENSMUSG00000093622.1	32	30	24	18	20	25
ENSMUSG00000093628.1	0	0	0	0	0	0
ENSMUSG00000093629.1	0	7	4	0	0	1
ENSMUSG00000093634.1	0	0	0	0	0	0
ENSMUSG00000093637.1	0	0	0	0	0	0
ENSMUSG00000093650.2	0	0	0	0	0	0
ENSMUSG00000093656.1	0	0	0	0	0	0
ENSMUSG00000093658.1	0	0	0	0	0	0
ENSMUSG00000093662.2	0	0	0	0	1	0
ENSMUSG00000093672.2	0	0	0	0	0	0
ENSMUSG00000093673.1	0	0	0	1	0	0
ENSMUSG00000093675.7	0	0	2	3	1	15
ENSMUSG00000093677.1	0	0	7	3	3	4
ENSMUSG00000093682.1	0	0	0	0	0	0
ENSMUSG00000093695.1	0	0	0	0	0	0
ENSMUSG00000093697.1	0	0	0	0	0	0
ENSMUSG00000093720.1	0	2	0	8	0	9
ENSMUSG00000093721.1	0	0	0	0	0	0
ENSMUSG00000093726.1	0	0	0	2	1	4
ENSMUSG00000093732.1	0	0	0	0	0	0
ENSMUSG00000093738.2	1	0	2	0	0	0
ENSMUSG00000093739.1	0	0	0	0	0	0
ENSMUSG00000093744.1	0	0	0	0	0	0
ENSMUSG00000093749.1	0	0	0	0	0	3
ENSMUSG00000093753.1	0	0	0	0	0	0
ENSMUSG00000093759.1	0	0	0	2	2	0
ENSMUSG00000093765.7	0	0	0	0	0	0
ENSMUSG00000093768.1	0	0	0	0	0	0
ENSMUSG00000093771.1	0	0	0	0	0	0
ENSMUSG00000093772.1	0	0	0	0	0	0
ENSMUSG00000093812.1	0	0	0	0	0	0
ENSMUSG00000093817.7	0	0	0	0	0	0
ENSMUSG00000093846.1	0	7	0	2	2	2
ENSMUSG00000093858.1	0	0	0	0	0	0
ENSMUSG00000094002.2	0	0	0	0	0	0
ENSMUSG00000094064.2	0	0	0	0	0	0
ENSMUSG00000094135.1	0	0	0	0	0	0
ENSMUSG00000094230.5	0	0	0	0	0	0
ENSMUSG00000094232.2	0	0	0	0	0	0
ENSMUSG00000094288.1	0	0	0	0	0	0
ENSMUSG00000094342.2	0	0	0	0	0	0
ENSMUSG00000094365.1	2993	3238	2224	3348	3290	3452
ENSMUSG00000094444.2	0	0	0	0	0	0
ENSMUSG00000094540.1	0	0	0	0	0	0
ENSMUSG00000094675.1	0	0	0	0	0	0
ENSMUSG00000094707.1	0	0	0	0	0	0
ENSMUSG00000094712.1	0	0	0	0	0	0
ENSMUSG00000094732.1	0	0	0	0	0	0
ENSMUSG00000094763.3	0	0	0	0	0	0
ENSMUSG00000094829.2	0	0	0	0	0	0
ENSMUSG00000094832.1	0	0	0	0	0	0
ENSMUSG00000094841.2	0	0	0	0	0	0
ENSMUSG00000094868.1	0	0	0	0	0	0
ENSMUSG00000094991.2	0	0	0	0	0	0
ENSMUSG00000094999.2	0	0	0	0	0	0
ENSMUSG00000095005.1	0	0	0	0	0	0
ENSMUSG00000095008.1	0	0	0	0	0	0
ENSMUSG00000095110.1	0	0	0	0	0	0
ENSMUSG00000095123.1	14	23	16	25	17	14
ENSMUSG00000095174.1	0	0	0	0	0	0
ENSMUSG00000095192.2	0	0	0	0	0	0
ENSMUSG00000095258.1	0	0	0	0	0	0
ENSMUSG00000095279.2	0	0	0	0	0	0
ENSMUSG00000095283.1	0	0	0	0	0	0
ENSMUSG00000095334.2	2	2	3	0	7	2
ENSMUSG00000095345.2	0	0	0	0	0	0
ENSMUSG00000095348.1	0	0	7	0	2	0
ENSMUSG00000095369.1	0	0	0	0	0	0
ENSMUSG00000095385.3	0	0	8	0	0	1
ENSMUSG00000095420.1	0	0	0	0	0	0
ENSMUSG00000095433.2	0	0	0	0	0	0
ENSMUSG00000095438.1	0	0	0	0	0	0
ENSMUSG00000095521.1	0	0	0	0	0	0
ENSMUSG00000095553.2	0	0	0	0	0	0
ENSMUSG00000095563.1	0	0	0	0	0	0
ENSMUSG00000095626.2	0	0	0	0	0	0
ENSMUSG00000095651.1	0	0	0	0	4	0
ENSMUSG00000095725.2	0	0	0	0	0	0
ENSMUSG00000095913.1	0	0	0	0	0	0
ENSMUSG00000095953.2	0	0	0	0	0	0
ENSMUSG00000095956.2	0	0	0	0	0	0
ENSMUSG00000095968.2	0	0	0	0	0	0
ENSMUSG00000096008.1	0	0	0	0	0	0
ENSMUSG00000096052.1	0	0	0	3	1	0
ENSMUSG00000096056.1	174	140	130	168	132	98
ENSMUSG00000096111.7	0	0	0	2	2	0
ENSMUSG00000096153.1	0	0	0	0	0	0
ENSMUSG00000096221.3	2	10	0	0	3	0
ENSMUSG00000096272.2	0	0	0	0	0	0
ENSMUSG00000096299.3	0	0	0	0	0	0
ENSMUSG00000096318.1	0	0	0	0	0	0
ENSMUSG00000096322.2	0	0	0	0	0	0
ENSMUSG00000096327.1	0	0	0	0	0	0
ENSMUSG00000096338.1	0	0	0	0	0	0
ENSMUSG00000096532.2	0	0	0	0	0	0
ENSMUSG00000096573.2	0	0	0	0	0	0
ENSMUSG00000096655.2	0	7	0	7	4	8
ENSMUSG00000096698.2	0	0	0	0	0	0
ENSMUSG00000096711.2	0	0	0	0	0	0
ENSMUSG00000096751.3	559	465	514	686	673	483
ENSMUSG00000096777.2	0	0	0	0	0	0
ENSMUSG00000096796.1	0	0	0	0	0	0
ENSMUSG00000096870.2	0	0	0	0	0	0
ENSMUSG00000096897.1	0	0	0	0	0	0
ENSMUSG00000096911.7	0	0	0	0	0	0
ENSMUSG00000096917.2	54	72	61	53	33	28
ENSMUSG00000096918.1	3	0	2	0	0	0
ENSMUSG00000096919.1	0	0	0	0	1	0
ENSMUSG00000096921.1	0	0	0	18	5	5
ENSMUSG00000096922.1	0	0	0	0	0	0
ENSMUSG00000096924.1	0	0	0	0	0	0
ENSMUSG00000096926.1	0	0	0	0	0	0
ENSMUSG00000096929.7	0	0	0	1	1	4
ENSMUSG00000096931.1	0	0	0	0	0	0
ENSMUSG00000096932.1	0	1	5	2	12	4
ENSMUSG00000096934.1	0	0	0	0	0	0
ENSMUSG00000096935.5	17	3	38	17	15	27
ENSMUSG00000096936.1	0	0	0	0	0	0
ENSMUSG00000096937.1	0	0	4	2	4	0
ENSMUSG00000096938.7	0	0	0	0	0	0
ENSMUSG00000096940.1	10	0	0	5	0	0
ENSMUSG00000096941.1	0	0	0	0	0	0
ENSMUSG00000096943.1	0	0	0	0	0	0
ENSMUSG00000096944.1	0	9	4	0	0	0
ENSMUSG00000096945.1	0	0	0	0	0	0
ENSMUSG00000096946.1	0	3	1	0	0	14
ENSMUSG00000096947.1	0	0	2	4	0	2
ENSMUSG00000096948.1	0	0	0	0	0	0
ENSMUSG00000096950.2	0	4	0	0	0	0
ENSMUSG00000096954.1	3	12	19	13	8	9
ENSMUSG00000096956.2	0	7	1	0	7	10
ENSMUSG00000096957.1	0	0	2	0	0	0
ENSMUSG00000096958.1	0	0	0	0	0	0
ENSMUSG00000096959.1	0	0	0	0	0	0
ENSMUSG00000096960.1	0	4	0	5	1	0
ENSMUSG00000096963.1	0	0	0	0	0	0
ENSMUSG00000096965.7	0	0	0	0	0	0
ENSMUSG00000096967.3	5	11	1	13	2	14
ENSMUSG00000096971.1	1	0	3	13	4	4
ENSMUSG00000096972.7	25	9	26	27	11	25
ENSMUSG00000096974.2	27	10	7	7	7	25
ENSMUSG00000096975.1	33	13	29	42	33	42
ENSMUSG00000096976.1	0	0	0	0	0	0
ENSMUSG00000096977.2	0	6	11	16	12	6
ENSMUSG00000096978.1	0	0	0	0	0	0
ENSMUSG00000096979.1	0	0	0	0	0	0
ENSMUSG00000096980.1	0	0	0	0	0	0
ENSMUSG00000096981.2	7	28	25	8	18	28
ENSMUSG00000096982.1	0	0	0	0	0	0
ENSMUSG00000096983.1	23	0	0	26	9	21
ENSMUSG00000096984.1	0	0	0	0	0	0
ENSMUSG00000096986.2	0	0	0	1	1	0
ENSMUSG00000096987.1	0	0	0	0	0	0
ENSMUSG00000096988.1	9	0	0	0	2	0
ENSMUSG00000096990.1	0	0	0	0	0	0
ENSMUSG00000096991.1	0	0	0	0	0	0
ENSMUSG00000096992.3	11	31	12	10	6	12
ENSMUSG00000096993.3	0	0	0	0	0	0
ENSMUSG00000096995.1	8	21	1	11	14	3
ENSMUSG00000096996.1	0	0	0	0	0	0
ENSMUSG00000096997.1	0	1	0	1	1	6
ENSMUSG00000096999.1	32	0	5	5	5	0
ENSMUSG00000097000.2	18	27	18	18	13	19
ENSMUSG00000097001.1	0	0	0	0	0	0
ENSMUSG00000097002.1	0	0	0	0	0	0
ENSMUSG00000097003.1	0	0	0	0	0	0
ENSMUSG00000097004.1	0	0	1	1	2	7
ENSMUSG00000097005.1	0	0	0	0	0	0
ENSMUSG00000097006.7	0	2	8	4	4	0
ENSMUSG00000097007.2	1	8	0	6	4	0
ENSMUSG00000097008.1	2	0	0	0	0	0
ENSMUSG00000097009.1	0	0	0	0	0	0
ENSMUSG00000097010.1	0	0	0	0	0	0
ENSMUSG00000097011.2	0	0	0	0	0	0
ENSMUSG00000097013.1	0	0	0	5	2	0
ENSMUSG00000097014.1	0	0	3	2	1	0
ENSMUSG00000097015.2	0	0	3	0	0	0
ENSMUSG00000097016.2	12	0	0	0	0	0
ENSMUSG00000097017.1	0	0	0	0	0	0
ENSMUSG00000097018.2	0	0	0	0	0	0
ENSMUSG00000097019.1	0	0	0	0	0	2
ENSMUSG00000097020.1	10	0	0	0	3	0
ENSMUSG00000097021.7	6	0	0	7	4	5
ENSMUSG00000097022.2	0	0	0	0	0	0
ENSMUSG00000097023.8	30	87	41	60	59	42
ENSMUSG00000097026.1	0	0	0	0	0	0
ENSMUSG00000097027.1	13	0	10	2	4	4
ENSMUSG00000097028.2	0	11	0	0	2	0
ENSMUSG00000097029.2	0	0	0	0	0	0
ENSMUSG00000097030.1	0	1	0	0	2	0
ENSMUSG00000097031.2	0	0	0	0	0	0
ENSMUSG00000097032.2	15	8	10	18	17	29
ENSMUSG00000097033.1	0	0	0	0	0	0
ENSMUSG00000097035.2	0	0	0	0	0	0
ENSMUSG00000097036.1	0	0	0	0	0	0
ENSMUSG00000097037.1	0	0	0	0	0	0
ENSMUSG00000097038.1	0	0	1	6	0	0
ENSMUSG00000097039.8	66	108	102	117	101	120
ENSMUSG00000097040.6	0	0	0	0	0	0
ENSMUSG00000097042.2	18	25	19	17	19	23
ENSMUSG00000097043.1	0	0	0	0	0	0
ENSMUSG00000097044.1	0	0	0	0	0	0
ENSMUSG00000097045.1	0	6	3	2	5	1
ENSMUSG00000097047.1	0	0	1	7	2	6
ENSMUSG00000097048.7	60	50	18	29	37	48
ENSMUSG00000097049.1	0	0	0	0	0	0
ENSMUSG00000097051.1	0	0	0	0	0	0
ENSMUSG00000097055.1	67	56	58	63	39	42
ENSMUSG00000097056.1	27	0	8	6	8	16
ENSMUSG00000097057.1	5	0	0	0	0	3
ENSMUSG00000097058.1	0	5	2	0	1	0
ENSMUSG00000097059.1	55	70	54	126	66	109
ENSMUSG00000097060.1	13	0	0	0	0	0
ENSMUSG00000097062.1	78	107	79	113	86	87
ENSMUSG00000097063.3	0	0	0	0	0	0
ENSMUSG00000097065.1	0	0	3	7	3	1
ENSMUSG00000097066.1	11	0	0	1	0	0
ENSMUSG00000097067.1	0	0	0	0	0	0
ENSMUSG00000097068.1	0	0	0	0	0	5
ENSMUSG00000097069.1	0	0	0	1	0	0
